Transaction_ID,Client_ID,Transaction_Type,Amount,Department,Date
3840,1618,income,245.16,Marketing,2024-11-28
3841,1624,expense,474.76,HR,2024-10-08
3842,1861,expense,28.8,Finance,2024-08-01
3843,1253,expense,353.08,Finance,2024-08-31
3844,1629,expense,1023.55,Marketing,2024-12-20
3845,1709,income,120.06,HR,2024-07-30
3846,1848,income,277.9,Finance,2024-10-14
3847,1876,expense,1402.4,HR,2024-08-08
3848,1562,expense,279.8,HR,2024-11-10
3849,1756,income,221.87,Marketing,2024-07-22
3850,1914,expense,290.39,Marketing,2024-12-03
3851,1425,expense,366.41,Finance,2024-11-27
3852,1546,expense,499.82,Sales,2024-11-05
3853,1301,expense,806.45,Marketing,2024-07-29
3854,1921,income,300.83,HR,2024-12-18
3855,1580,income,850.45,HR,2024-08-11
3856,1348,expense,381.49,Finance,2024-08-29
3857,1831,income,206.61,Finance,2024-10-27
3858,1932,expense,536.4,Finance,2024-09-15
3859,1979,expense,632.43,HR,2024-10-04
3860,1048,income,408.28,Marketing,2024-09-24
3861,1916,expense,29.14,Sales,2024-10-20
3862,1073,expense,93.09,Marketing,2024-09-22
3863,1703,income,167.94,Sales,2024-07-06
3864,1260,expense,166.08,Marketing,2024-09-11
3865,1355,expense,559.54,Finance,2024-12-03
3866,1581,expense,9.26,HR,2024-09-15
3867,1601,income,704.64,Sales,2024-07-31
3868,1259,expense,154.18,Marketing,2024-08-08
3869,1637,expense,185.55,HR,2024-08-19
3870,1742,income,375.29,Sales,2024-09-16
3871,1294,income,121.63,Sales,2024-11-03
3872,1930,expense,1079.12,HR,2024-12-12
3873,1640,income,44.62,Finance,2024-10-17
3874,1791,expense,293.84,HR,2024-09-26
3875,1312,expense,946.64,Finance,2024-07-15
3876,1611,expense,478.35,Marketing,2024-08-20
3877,1837,income,172.89,Marketing,2024-07-23
3878,1808,expense,273.02,HR,2024-11-30
3879,1181,income,613.27,Finance,2024-12-21
3880,1685,expense,1810.81,Marketing,2024-11-28
3881,1827,expense,1118.11,Finance,2024-07-10
3882,1363,expense,209.6,Finance,2024-09-11
3883,1187,expense,3159.4,Finance,2024-10-21
3884,1568,expense,1.76,HR,2024-09-15
3885,1542,income,14.01,Finance,2024-08-01
3886,1595,expense,868.18,HR,2024-10-21
3887,1663,expense,111.24,Marketing,2024-12-26
3888,1984,income,31.35,Marketing,2024-12-16
3889,1547,income,135.35,Sales,2024-09-03
3890,1724,expense,277.65,Sales,2024-10-09
3891,1925,income,655.72,Marketing,2024-12-15
3892,1407,expense,489.53,Finance,2024-07-18
3893,1875,expense,135.66,Finance,2024-12-11
3894,1617,income,349.85,Marketing,2024-07-31
3895,1413,expense,1303.29,Marketing,2024-08-23
3896,1341,income,843.72,Sales,2024-09-01
3897,1219,expense,195.18,Finance,2024-07-01
3898,1902,expense,2016.1,Marketing,2024-12-27
3899,1162,expense,616.56,Sales,2024-07-09
3900,1950,expense,32.24,Sales,2024-10-28
3901,1219,expense,17.9,Finance,2024-09-30
3902,1269,expense,92.21,Sales,2024-09-28
3903,1631,income,650.71,Sales,2024-10-24
3904,1905,income,101.51,HR,2024-08-25
3905,1847,expense,358.19,Marketing,2024-12-22
3906,1399,expense,48.95,Finance,2024-07-03
3907,1181,expense,1268.43,Marketing,2024-11-07
3908,1990,expense,210.77,HR,2024-08-23
3909,1617,income,1193.7,Finance,2024-08-06
3910,1728,expense,1449.08,Marketing,2024-12-31
3911,1204,expense,3.07,Sales,2024-12-06
3912,1581,income,311.94,Finance,2024-10-05
3913,1555,income,12.48,HR,2024-07-12
3914,1840,expense,1196.76,Sales,2024-10-20
3915,1812,income,365.33,HR,2024-12-01
3916,1227,income,38.95,Sales,2024-09-16
3917,1695,income,58.42,Marketing,2024-11-17
3918,1618,expense,241.86,Marketing,2024-09-28
3919,1595,expense,1408.66,Marketing,2024-11-21
3920,1849,expense,590.31,HR,2024-12-28
3921,1249,expense,1011.04,Finance,2024-09-10
3922,1874,income,228.21,Marketing,2024-12-24
3923,1440,expense,22.09,HR,2024-12-24
3924,1532,income,1830.98,Sales,2024-09-30
3925,1195,income,8.66,Marketing,2024-07-07
3926,1689,expense,1474.92,Sales,2024-07-15
3927,1928,expense,229.97,Marketing,2024-10-13
3928,1986,income,5.07,Sales,2024-12-11
3929,1518,income,584.23,HR,2024-09-10
3930,1069,expense,1969.7,Marketing,2024-09-12
3931,1638,income,1685.22,HR,2024-11-20
3932,1398,income,87.73,HR,2024-08-31
3933,1977,income,99.99,Sales,2024-11-23
3934,1671,income,416.82,Marketing,2024-08-15
3935,1759,expense,507.1,Finance,2024-10-13
3936,1202,income,672.42,Finance,2024-10-17
3937,1147,income,99.87,HR,2024-08-30
3938,1471,expense,1597.18,Sales,2024-10-29
3939,1654,expense,509.08,Sales,2024-08-12
3940,1943,income,938.81,Sales,2024-12-19
3941,1198,income,388.34,Marketing,2024-10-07
3942,1916,income,267.45,Marketing,2024-08-24
3943,1425,expense,1890.12,Sales,2024-12-14
3944,1665,expense,436.28,Finance,2024-11-10
3945,1491,expense,1008.23,Finance,2024-10-20
3946,1887,expense,1531.92,Marketing,2024-11-20
3947,1895,expense,562.51,Sales,2024-09-29
3948,1141,expense,398.08,Finance,2024-07-16
3949,1312,expense,1.76,Finance,2024-08-26
3950,1164,income,20.42,Marketing,2024-10-10
3951,1313,expense,112.1,Marketing,2024-07-25
3952,1020,income,102.9,Finance,2024-07-22
3953,1081,income,147.02,Sales,2024-12-06
3954,1580,expense,181.87,Finance,2024-10-31
3955,1130,income,223.19,Finance,2024-12-09
3956,1598,expense,272.83,Sales,2024-09-25
3957,1729,expense,52.05,Marketing,2024-11-21
3958,1932,expense,21.64,Sales,2024-11-20
3959,1983,expense,560.34,Sales,2024-09-20
3960,1304,income,385.38,Sales,2024-10-10
3961,1914,expense,293.62,Sales,2024-11-18
3962,1370,expense,503.16,Marketing,2024-07-24
3963,1856,expense,879.2,Finance,2024-11-18
3964,1852,expense,279.04,HR,2024-08-05
3965,1383,income,512.38,Marketing,2024-08-18
3966,1907,expense,1534.93,Sales,2024-09-20
3967,1444,income,915.12,Finance,2024-08-17
3968,1424,expense,277.56,Finance,2024-10-05
3969,1160,income,517.42,Sales,2024-10-10
3970,1177,expense,97.44,Marketing,2024-12-18
3971,1628,income,411.08,Sales,2024-07-06
3972,1707,income,1990.37,Finance,2024-09-06
3973,1894,expense,365.23,Finance,2024-07-14
3974,1489,expense,1313.04,Marketing,2024-07-30
3975,1326,expense,261.56,HR,2024-10-18
3976,1597,expense,3381.75,Sales,2024-07-08
3977,1288,expense,432.82,HR,2024-12-29
3978,1592,expense,21.59,Finance,2024-09-04
3979,1663,income,441.86,HR,2024-11-09
3980,1572,expense,160.5,Sales,2024-09-22
3981,1572,income,16.51,Sales,2024-10-28
3982,1353,expense,859.78,Finance,2024-08-22
3983,1027,expense,161.3,Marketing,2024-10-07
3984,1953,expense,796.16,Marketing,2024-09-12
3985,1042,expense,169.99,Finance,2024-11-20
3986,1680,expense,108.04,Sales,2024-10-08
3987,1422,expense,1823.59,Marketing,2024-11-06
3988,1597,income,224.43,HR,2024-11-27
3989,1176,expense,459.87,Finance,2024-07-15
3990,1528,income,470.78,HR,2024-07-22
3991,1609,expense,411.03,Sales,2024-12-25
3992,1965,income,1230.77,Marketing,2024-08-17
3993,1493,income,561.11,Sales,2024-10-25
3994,1197,income,258.53,HR,2024-09-11
3995,1609,expense,991.63,Sales,2024-10-28
3996,1576,expense,99.87,Sales,2024-12-26
3997,1841,income,392.89,Finance,2024-07-17
3998,1852,expense,1503.4,Finance,2024-10-14
3999,1516,income,490.95,Sales,2024-09-21
4000,1513,expense,849.05,Finance,2024-10-12
4001,1021,expense,530.02,Sales,2024-09-29
4002,1111,expense,914.33,HR,2024-12-26
4003,1056,expense,1445.58,Finance,2024-12-12
4004,1065,income,159.36,Sales,2024-08-18
4005,1841,expense,92.96,Finance,2024-08-28
4006,1097,expense,330.82,Sales,2024-11-15
4007,1143,expense,605.1,Finance,2024-07-30
4008,1879,expense,128.86,Marketing,2024-09-23
4009,1434,income,2.05,Sales,2024-07-21
4010,1636,expense,209.99,Marketing,2024-08-03
4011,1678,expense,1734.62,Sales,2024-09-11
4012,1085,income,593.67,Marketing,2024-10-06
4013,1587,income,256.52,Sales,2024-12-25
4014,1343,income,106.95,Finance,2024-09-14
4015,1935,expense,220.1,Marketing,2024-12-22
4016,1293,expense,93.07,Finance,2024-09-23
4017,1955,income,56.2,Sales,2024-09-22
4018,1570,income,1186.19,Finance,2024-11-11
4019,1649,expense,3026.74,Sales,2024-12-25
4020,1610,expense,89.63,Finance,2024-10-17
4021,1703,income,28.03,Marketing,2024-09-01
4022,1242,income,200.04,Sales,2024-07-12
4023,1830,expense,309.63,Finance,2024-12-16
4024,1560,income,114.59,Sales,2024-12-06
4025,1959,income,179.36,Sales,2024-07-02
4026,1031,expense,112.12,Sales,2024-11-21
4027,1390,expense,744.19,HR,2024-11-06
4028,1276,income,623.4,Sales,2024-11-09
4029,1531,income,503.86,Finance,2024-08-16
4030,1153,income,244.87,HR,2024-08-21
4031,1382,income,1198.67,Finance,2024-08-16
4032,1067,expense,1745.55,HR,2024-10-07
4033,1877,expense,95.36,Sales,2024-08-19
4034,1883,expense,126.17,Marketing,2024-08-14
4035,1213,expense,372.88,Marketing,2024-08-11
4036,1654,expense,47.84,Sales,2024-12-31
4037,1375,income,286.75,HR,2024-09-09
4038,1743,expense,435.89,Finance,2024-08-26
4039,1212,expense,369.15,Marketing,2024-08-02
4040,1078,expense,200.92,Sales,2024-12-03
4041,1725,income,390.93,Sales,2024-10-22
4042,1627,expense,1594.67,HR,2024-08-13
4043,1603,expense,115.35,Marketing,2024-10-22
4044,1781,expense,531.86,Sales,2024-08-25
4045,1922,income,22.18,Marketing,2024-08-13
4046,1380,expense,34.36,Finance,2024-10-04
4047,1679,expense,401.29,Sales,2024-09-11
4048,1057,expense,55.43,Sales,2024-08-03
4049,1795,expense,11.3,Finance,2024-07-14
4050,1025,income,94.08,Sales,2024-12-04
4051,1880,income,416.03,HR,2024-11-02
4052,1446,income,607.59,Finance,2024-09-17
4053,1065,expense,113.12,HR,2024-11-22
4054,1920,income,551.7,Finance,2024-09-21
4055,1759,expense,100.74,Finance,2024-11-14
4056,1253,expense,475.26,HR,2024-07-27
4057,1898,income,265.48,Finance,2024-12-24
4058,1967,expense,530.37,Marketing,2024-12-12
4059,1043,expense,2654.46,HR,2024-12-03
4060,1096,expense,1388.84,Finance,2024-08-19
4061,1553,expense,2.15,HR,2024-08-24
4062,1226,expense,1083.32,Finance,2024-11-09
4063,1773,income,34.4,Finance,2024-10-06
4064,1678,expense,1529.3,Marketing,2024-11-24
4065,1435,income,165.52,Marketing,2024-08-06
4066,1790,expense,240.66,Marketing,2024-11-09
4067,1600,income,48.06,Finance,2024-08-06
4068,1378,expense,59.55,Marketing,2024-12-26
4069,1177,expense,648.67,HR,2024-12-07
4070,1426,expense,1444.18,Finance,2024-12-20
4071,1914,income,471.76,HR,2024-10-20
4072,1708,expense,629.13,Marketing,2024-07-12
4073,1306,expense,717.68,Finance,2024-12-16
4074,1778,expense,152.46,HR,2024-08-25
4075,1503,income,23.14,Sales,2024-09-18
4076,1267,expense,0.94,HR,2024-07-14
4077,1585,expense,215.89,Finance,2024-08-23
4078,1007,income,138.18,Sales,2024-09-03
4079,1919,expense,32.17,Marketing,2024-10-24
4080,1507,expense,98.94,Marketing,2024-08-27
4081,1475,expense,66.48,HR,2024-10-04
4082,1296,income,1231.84,Marketing,2024-07-21
4083,1163,expense,75.57,HR,2024-07-04
4084,1484,expense,385.71,HR,2024-09-11
4085,1596,expense,449.6,HR,2024-11-04
4086,1071,expense,392.07,HR,2024-08-15
4087,1566,expense,52.16,Finance,2024-07-12
4088,1904,expense,191.95,Finance,2024-11-05
4089,1558,income,26.32,Sales,2024-07-30
4090,1910,expense,251.82,Sales,2024-10-02
4091,1943,expense,104.5,Marketing,2024-08-29
4092,1237,income,412.35,Finance,2024-10-08
4093,1103,income,590.14,Sales,2024-09-09
4094,1209,expense,379.77,Finance,2024-09-19
4095,1553,expense,284.79,Finance,2024-11-19
4096,1827,income,244.97,Marketing,2024-10-19
4097,1467,expense,921.61,Marketing,2024-08-13
4098,1453,income,123.83,HR,2024-10-16
4099,1267,expense,662.54,Finance,2024-10-10
4100,1385,expense,708.34,HR,2024-12-01
4101,1774,expense,271.67,HR,2024-09-29
4102,1847,income,176.41,HR,2024-10-17
4103,1386,expense,317.95,Finance,2024-07-16
4104,1876,income,48.92,Finance,2024-10-18
4105,1258,expense,23.51,HR,2024-07-07
4106,1282,expense,59.17,Finance,2024-12-07
4107,1625,expense,103.6,HR,2024-09-27
4108,1874,income,350.77,Sales,2024-10-03
4109,1039,expense,945.69,Finance,2024-07-16
4110,1485,expense,134.36,Marketing,2024-10-13
4111,1928,income,1367.93,Marketing,2024-10-30
4112,1219,expense,1549.52,HR,2024-09-27
4113,1128,expense,1595.93,Sales,2024-08-31
4114,1519,expense,908.73,Finance,2024-07-30
4115,1612,expense,226.14,HR,2024-11-17
4116,1927,expense,37.73,Sales,2024-09-05
4117,1891,income,420.61,Sales,2024-08-15
4118,1687,expense,408.99,Finance,2024-08-12
4119,1618,expense,948.48,Marketing,2024-12-30
4120,1612,income,2759.61,Marketing,2024-08-14
4121,1259,expense,354.8,Sales,2024-09-18
4122,1989,expense,211.72,Marketing,2024-08-01
4123,1965,expense,102.84,Sales,2024-07-08
4124,1365,income,2.41,Sales,2024-10-21
4125,1757,income,355.77,Sales,2024-08-31
4126,1786,expense,405.42,Marketing,2024-07-20
4127,1543,income,871.31,HR,2024-11-23
4128,1648,expense,351.17,Marketing,2024-10-09
4129,1523,income,1241.26,HR,2024-07-06
4130,1906,income,494.54,Marketing,2024-09-22
4131,1813,expense,917.34,Finance,2024-10-16
4132,1886,income,80.26,Finance,2024-12-04
4133,1015,expense,966.67,Marketing,2024-07-04
4134,1128,expense,562.19,Finance,2024-09-09
4135,1574,income,93.31,Finance,2024-12-18
4136,1108,income,105.21,Finance,2024-09-22
4137,1886,expense,1305.24,Finance,2024-12-09
4138,1532,income,16.37,HR,2024-10-08
4139,1669,expense,310.45,Sales,2024-09-09
4140,1268,expense,188.06,HR,2024-08-02
4141,1161,expense,546.93,Sales,2024-11-20
4142,1259,expense,915.13,Sales,2024-10-28
4143,1923,expense,223.44,Marketing,2024-12-15
4144,1101,expense,278.35,Marketing,2024-10-01
4145,1505,income,2006.41,Marketing,2024-11-10
4146,1734,income,766.05,Marketing,2024-12-25
4147,1570,income,1137.51,Marketing,2024-10-07
4148,1246,expense,288.81,HR,2024-09-04
4149,1639,expense,133.34,HR,2024-08-23
4150,1794,expense,265.4,Finance,2024-12-21
4151,1836,income,629.55,HR,2024-09-18
4152,1536,expense,57.95,HR,2024-11-16
4153,1130,expense,157.68,Marketing,2024-11-01
4154,1352,income,23.88,Finance,2024-12-24
4155,1195,expense,283.12,HR,2024-11-28
4156,1792,income,878.52,HR,2024-08-24
4157,1915,expense,12.49,Finance,2024-07-05
4158,1929,income,562.46,Sales,2024-08-04
4159,1665,expense,1347.78,Marketing,2024-10-01
4160,1381,expense,135.2,HR,2024-10-27
4161,1644,expense,591.49,HR,2024-08-23
4162,1226,expense,1846.48,Finance,2024-07-03
4163,1700,expense,1638.76,HR,2024-07-06
4164,1475,expense,133.89,Marketing,2024-09-25
4165,1476,expense,52.86,HR,2024-10-18
4166,1264,income,80.25,Sales,2024-08-25
4167,1371,expense,605.39,Marketing,2024-07-02
4168,1485,income,646.87,Sales,2024-09-20
4169,1433,income,560.79,Finance,2024-10-02
4170,1645,expense,204.8,Marketing,2024-12-13
4171,1210,expense,93.03,HR,2024-12-31
4172,1571,income,434.66,Marketing,2024-07-05
4173,1939,expense,330.51,Marketing,2024-12-21
4174,1376,expense,652.51,Marketing,2024-11-16
4175,1394,expense,291.13,Sales,2024-11-15
4176,1449,income,206.73,Finance,2024-08-10
4177,1942,expense,173.7,Marketing,2024-10-24
4178,1363,income,118.79,HR,2024-08-13
4179,1875,expense,154.45,Marketing,2024-09-28
4180,1456,income,49.82,Marketing,2024-08-02
4181,1724,income,212.98,Finance,2024-08-25
4182,1727,expense,18.63,HR,2024-11-17
4183,1225,expense,103.15,HR,2024-07-02
4184,1981,income,686.73,Sales,2024-07-01
4185,1130,income,196.87,HR,2024-10-29
4186,1587,expense,551.67,HR,2024-11-02
4187,1475,income,630.95,HR,2024-08-02
4188,1797,expense,435.16,Marketing,2024-10-11
4189,1985,income,1593.42,Sales,2024-08-05
4190,1276,income,10.84,HR,2024-11-26
4191,1155,income,670.95,HR,2024-09-22
4192,1759,expense,1594.5,HR,2024-12-11
4193,1217,income,991.24,Marketing,2024-07-26
4194,1189,income,91.9,Marketing,2024-12-22
4195,1416,expense,197.87,Sales,2024-11-06
4196,1980,expense,94.64,Finance,2024-12-13
4197,1674,income,459.78,Sales,2024-11-19
4198,1691,expense,622.72,Marketing,2024-09-28
4199,1545,expense,190.68,HR,2024-08-15
4200,1040,income,387.73,HR,2024-08-11
4201,1306,income,587.08,Sales,2024-11-12
4202,1942,expense,273.52,HR,2024-08-24
4203,1337,expense,962.13,Marketing,2024-08-25
4204,1313,expense,738.22,Sales,2024-10-26
4205,1074,income,33.43,Finance,2024-09-14
4206,1952,income,485.27,Marketing,2024-09-01
4207,1278,expense,134.15,Marketing,2024-11-29
4208,1175,income,407.68,HR,2024-09-21
4209,1895,expense,1571.98,Marketing,2024-10-07
4210,1661,expense,1056.24,Marketing,2024-11-09
4211,1272,income,259.19,Finance,2024-08-11
4212,1836,expense,172.31,HR,2024-10-04
4213,1619,expense,133.55,Marketing,2024-10-18
4214,1650,expense,380.19,HR,2024-09-08
4215,1861,income,60.66,Marketing,2024-07-28
4216,1782,income,398.45,Finance,2024-11-03
4217,1858,expense,0.67,HR,2024-09-30
4218,1930,income,195.67,HR,2024-08-09
4219,1288,expense,124.19,Finance,2024-12-26
4220,1723,income,1774.02,Sales,2024-12-04
4221,1892,expense,649.59,Marketing,2024-08-11
4222,1271,income,215.12,Marketing,2024-10-26
4223,1929,expense,48.72,Sales,2024-07-05
4224,1065,income,363.66,HR,2024-10-09
4225,1482,expense,120.05,HR,2024-12-16
4226,1935,income,384.4,Finance,2024-08-30
4227,1247,expense,902.0,Finance,2024-12-30
4228,1155,income,478.29,Finance,2024-12-03
4229,1046,expense,502.27,Sales,2024-08-10
4230,1934,expense,389.39,Sales,2024-10-19
4231,1453,income,1310.47,HR,2024-07-09
4232,1200,expense,1343.41,Finance,2024-12-04
4233,1659,income,359.46,HR,2024-12-13
4234,1123,expense,182.47,Sales,2024-08-31
4235,1000,expense,307.71,Marketing,2024-08-23
4236,1967,income,103.24,HR,2024-12-27
4237,1758,income,505.77,Sales,2024-10-12
4238,1854,income,346.67,Finance,2024-11-03
4239,1639,expense,54.52,Marketing,2024-08-03
4240,1190,income,110.1,Marketing,2024-12-12
4241,1578,expense,326.61,Marketing,2024-12-24
4242,1515,expense,1092.8,Finance,2024-08-11
4243,1441,expense,417.81,Marketing,2024-07-14
4244,1920,income,572.12,Sales,2024-08-02
4245,1814,expense,207.02,HR,2024-10-26
4246,1805,expense,423.63,Marketing,2024-10-06
4247,1142,expense,296.54,Marketing,2024-09-30
4248,1190,income,538.13,Sales,2024-10-08
4249,1532,income,25.95,Finance,2024-09-25
4250,1226,income,339.92,Marketing,2024-11-22
4251,1312,expense,175.48,Sales,2024-11-01
4252,1628,income,197.4,Sales,2024-08-01
4253,1948,expense,1621.04,Finance,2024-10-09
4254,1301,income,100.87,Finance,2024-08-08
4255,1653,expense,186.44,HR,2024-10-02
4256,1995,expense,356.57,Marketing,2024-07-10
4257,1459,expense,993.99,HR,2024-11-29
4258,1400,income,269.5,Sales,2024-10-08
4259,1550,income,681.03,Marketing,2024-08-27
4260,1392,income,970.27,Sales,2024-10-09
4261,1866,income,185.54,Sales,2024-09-02
4262,1763,expense,249.41,Sales,2024-07-19
4263,1844,expense,220.46,Finance,2024-10-09
4264,1206,expense,894.45,Finance,2024-10-25
4265,1209,income,22.68,Marketing,2024-11-13
4266,1114,expense,184.39,Sales,2024-09-09
4267,1736,expense,568.79,Sales,2024-08-09
4268,1645,expense,416.71,Marketing,2024-07-13
4269,1250,income,286.61,HR,2024-10-09
4270,1218,expense,388.21,Sales,2024-11-01
4271,1406,expense,110.06,Finance,2024-12-02
4272,1442,expense,281.69,HR,2024-09-20
4273,1602,expense,348.28,HR,2024-09-26
4274,1353,income,1157.27,HR,2024-10-13
4275,1887,income,151.12,HR,2024-11-07
4276,1557,expense,1011.83,HR,2024-07-16
4277,1549,expense,516.75,HR,2024-07-14
4278,1141,income,10.28,Marketing,2024-11-05
4279,1611,expense,644.82,Marketing,2024-11-22
4280,1500,expense,18.1,HR,2024-08-29
4281,1839,expense,2972.51,Finance,2024-07-17
4282,1701,income,1030.36,Marketing,2024-08-14
4283,1546,expense,176.44,Marketing,2024-08-07
4284,1658,expense,148.81,HR,2024-11-01
4285,1541,expense,240.18,Finance,2024-10-12
4286,1845,expense,220.16,HR,2024-09-02
4287,1506,expense,232.88,Finance,2024-10-29
4288,1595,expense,191.57,Finance,2024-07-06
4289,1880,income,485.29,Sales,2024-10-20
4290,1280,expense,89.72,Marketing,2024-10-10
4291,1423,expense,935.34,HR,2024-08-18
4292,1855,income,836.73,Marketing,2024-07-21
4293,1269,expense,323.59,Marketing,2024-07-23
4294,1153,expense,957.74,Finance,2024-09-14
4295,1613,expense,141.94,Marketing,2024-09-02
4296,1726,income,8.86,Sales,2024-12-04
4297,1661,expense,482.75,HR,2024-07-27
4298,1943,income,306.16,Marketing,2024-11-11
4299,1082,income,418.7,HR,2024-11-26
4300,1621,expense,1148.0,Marketing,2024-09-09
4301,1946,expense,1752.04,HR,2024-10-15
4302,1898,expense,503.18,HR,2024-12-16
4303,1425,income,722.08,HR,2024-11-10
4304,1274,expense,43.76,Marketing,2024-11-20
4305,1712,income,87.6,Sales,2024-11-26
4306,1283,expense,660.64,HR,2024-08-27
4307,1979,expense,282.26,Finance,2024-11-09
4308,1172,expense,295.26,Finance,2024-11-12
4309,1326,income,184.52,Finance,2024-08-04
4310,1717,income,467.43,Sales,2024-12-11
4311,1062,expense,102.38,HR,2024-10-29
4312,1072,income,492.98,Sales,2024-11-20
4313,1762,expense,95.46,HR,2024-11-07
4314,1635,expense,32.98,Sales,2024-10-28
4315,1374,income,200.51,HR,2024-07-05
4316,1632,expense,131.42,Finance,2024-09-09
4317,1507,expense,1099.07,HR,2024-09-24
4318,1786,income,28.26,Sales,2024-10-03
